0 0.1000000000000000 1.0000000000000000 4.9875208073e-003 
1 0.2000000000000000 0.9900000000000000 9.8013266932e-003
2 0.3000000000000000 0.9702000000000000 1.4202518167e-002
3 0.4000000000000000 0.9410940000000000 1.7977653613e-002
4 0.5000000000000000 0.9034502400000000 2.0953337415e-002
5 0.6000000000000001 0.8582777279999999 2.3007516589e-002
6 0.7000000000000001 0.8067810643199999 2.4076526078e-002
7 0.8000000000000000 0.7503063898175999 2.4157352744e-002
8 0.9000000000000000 0.6902818786321919 2.3305067774e-002
9 1.0000000000000000 0.6281565095552947 2.1625849843e-002
10 1.1000000000000001 0.5653408585997652 1.9266431960e-002
11 1.2000000000000002 0.5031533641537911 1.6401108194e-002
12 1.3000000000000000 0.4427749604553362 1.3217602245e-002
13 1.4000000000000001 0.3852142155961424 9.9031167447e-003
14 1.5000000000000000 0.3312842254126825 6.6317580543e-003
15 1.6000000000000001 0.2815915916007801 3.5542911476e-003
16 1.7000000000000002 0.2365369369446553 7.9086038879e-004
17 1.8000000000000000 0.1963256576640639 1.5730414196e-003
18 1.9000000000000001 0.1609870392845324 3.4874172926e-003
19 2.0000000000000000 0.1303995018204713 4.9357814161e-003
20 2.1000000000000001 0.1043196014563770 5.9309238481e-003
21 2.2000000000000002 0.0824124851505378 6.5091323088e-003
22 2.3000000000000003 0.0642817384174195 6.7236153222e-003
23 2.4000000000000004 0.0494969385814130 6.6378242527e-003
24 2.5000000000000000 0.0376176733218739 6.3192603015e-003
25 2.6000000000000001 0.0282132549914054 5.8341997432e-003
26 2.7000000000000002 0.0208778086936400 5.2436011603e-003
27 2.8000000000000003 0.0152408003463572 4.6002943980e-003
28 2.9000000000000004 0.0109733762493772 3.9474098197e-003
29 3.0000000000000000 0.0077910971370578 3.3178994012e-003
30 3.1000000000000001 0.0054537679959405 2.7349330184e-003
31 3.2000000000000002 0.0037630999171989 2.2129229778e-003
32 3.3000000000000003 0.0025589079436953 1.7589320639e-003
33 3.4000000000000004 0.0017144683222758 1.3742470860e-003
34 3.5000000000000000 0.0011315490927020 1.0559420255e-003
35 3.6000000000000001 0.0007355069102563 7.9830376907e-004
36 3.7000000000000002 0.0004707244225641 5.9404181410e-004
37 3.8000000000000003 0.0002965563862154 4.3524603267e-004
38 3.9000000000000004 0.0001838649594535 3.1409046205e-004
39 4.0000000000000000 0.0001121576252666 2.2330500264e-004
40 4.1000000000000005 0.0000672945751600 1.5645121856e-004
41 4.2000000000000002 0.0000397037993444 1.0804456089e-004
42 4.2999999999999998 0.0000230282036197 7.3565210102e-005
43 4.4000000000000004 0.0000131260760633 4.9395427712e-005
44 4.5000000000000000 0.0000073506025954 3.2714694798e-005
45 4.6000000000000005 0.0000040428314275 2.1376515089e-005
46 4.7000000000000002 0.0000021831289708 1.3783654927e-005
47 4.8000000000000007 0.0000011570583545 8.7724459513e-006
48 4.9000000000000004 0.0000006016703444 5.5118976220e-006
